Country,Year,Agriculture,Energy,Industry,Residential,Transport,Waste,Other,total
Niger,2004,1467,263.5,38.723,189,304.13,0,0,2262.353
Nigeria,2004,145200,62410,2207.4,2140,23298.2,0,0,235255.6
Niue,2004,34,0,0,0,0,0,0,34
Norfolk Island,2004,0,0,0,0,0,0,0,0
North Korea,2004,11980,57055.0008,3625.65,13800,1550,5.79,0,88016.4408
Northern Mariana Islands,2004,60,0,0,0,0,0,0,60
Norway,2004,-21218,20132,7546.633,3740,13232.9,602,0,24035.533
Oman,2004,-2,25730,1176.9383,1070,3240,0,0,31214.9383
Pakistan,2004,20533,78621,8565.5,13100,28847.35,0,0,149666.85
Palau,2004,-139,0,0,0,0,0,0,-139
Panama,2004,9275,2312,425.2395,399,2640,0,0,15051.2395
Papua New Guinea,2004,75241,1680,74.072,792,661.3,0.738,0,78449.11
Paraguay,2004,72646,197,357.656,202,3373.61,0,0,76776.266
Peru,2004,44624,14757,2399.14,3720,10128.93,0,0,75629.07
Philippines,2004,11293,39761.7,6493.41,5510,24676,0,0,87734.11
Pitcairn Islands,2004,-2,0,0,0,0,0,0,-2
Poland,2004,-24370,215101.34,13716,48500,32689,146,0,285782.34
Polynesia,2004,-2500,348.98,25.0963,109.2,346.86,0,0,-1669.8637
Portugal,2004,5713,32548.9,5661.42,5920,19911.34,165,0,69919.66
Puerto Rico,2004,-1216,1.38,668.6485,0,2.781,0,0,-543.1905
Qatar,2004,0,32570,3802.2483,142,4035,0,0,40549.2483
Romania,2004,80,68003,9788.9,10700,12924.68,58.7,0,101555.28
Russia,2004,3892,1225000,91285.3,193000,221730,0,0,1734907.3
Rwanda,2004,-9393,137.07,56.452,77.4,260.62,0,0,-8861.458
"Saint Helena, Ascension and Tristan da Cunha",2004,0,0.0042,0,0,5.4,0,0,5.4042
Saint Kitts and Nevis,2004,-21,38.85,0.1711,19.4,57.16,0,0,94.5811
Saint Lucia,2004,-17,137.5,27.6516,25.7,205.121,0,0,378.9726
Saint Pierre and Miquelon,2004,6,2.53,0,0,3.919,0.0335,0,12.4825
Saint Vincent and the Grenadines,2004,-49,72.44,0.4496,39.1,88.8376,0,0,151.8272
Samoa,2004,-110,14.08,0.6865,44.6,87.49,0,0,36.8565
Sao Tome and Principe,2004,0,17.39,3.2402,58.4,41.8338,0,0,120.864
Saudi Arabia,2004,0,201310,29746.824,3640,71650,0,0,306346.824
Senegal,2004,6600,2476.7009,1042,429,1517,0,0,12064.7009
Serbia and Montenegro,2004,-6168,45391.67,2034.09,4660,5360,6.04,0,51283.8
Seychelles,2004,0,253.1,23.4954,148,208.1792,0,0,632.7746
Sierra Leone,2004,5698,273.9,89.412,176,257.22,0,0,6494.532
Singapore,2004,43,29246.03,2597.521,202,6270,142,0,38500.551
Slovakia,2004,-9197,24935.1,3813.019,5780,5932.93,74.1,0,31338.149
Slovenia,2004,-10351,8459.38,2148.75,2720,4170.13,0,0,7147.26
Small island developing States,2004,58429,109197.695,20409.483,14518.979,28176.3025,152.5399,0,230883.9994
Solomon Islands,2004,1687,28,5.5702,263,59.99,0,0,2043.5602
Somalia,2004,17600,100.3,13.798,87.5,239.7803,0,0,18041.3783
South Korea,2004,-43267,305930.025,42797.93,66000,91178,0,0,462638.955
Southern Africa,2004,30956,277283.7601,15593.2441,26361.6,45540.5086,0,0,395735.1128
Spain,2004,-46748,178821,25813.3,36600,105650,21.9,0,300158.2
Sri Lanka,2004,6398,5581.0015,664.33,1080,6050.3,0,0,19773.6315
Sudan (former),2004,262371,3258.5,214.93,928,5097.19,0,0,271869.62
Suriname,2004,4596,847.0004,27.9588,157,380.6,0.157,0,6008.7162
Swaziland,2004,178,287.4,3.2595,358,265.026,0,0,1091.6855
Sweden,2004,-51116,25538.8,4187.167,5590,22685.2,29,0,6914.167
Switzerland,2004,-1552,9118.8,2062.59,18300,16422.5,0.0194,0,44351.9094
Syria,2004,-1551,29880,2194.74,3980,13259,0,0,47762.74
Tajikistan,2004,0,595.6577,810.12,1790,3160,0,0,6355.7777
Tanzania,2004,228201,619.6,602.16,519,2470,0,0,232411.76
Thailand,2004,4192,128126,20405.37,15700,55282,60.7,0,223766.07
Timor-Leste,2004,6744,0.001,1.1132,0,0,0.0949,0,6745.2091
Togo,2004,6570,253,348.849,132,644,0,0,7947.849
Tokelau,2004,0,0,0,0,0,0,0,0
Tonga,2004,0,17.4,5.9206,0,48.3,0,0,71.6206
Trinidad and Tobago,2004,95,14437,11590.236,183,1780,0,0,28085.236
Tunisia,2004,-440,11253,3184.16,4090,4410,0,0,22497.16
Turkey,2004,-29904,134839.25,23634.86,39500,35994,0,0,204064.11
Turkmenistan,2004,-293,19645.61,696.679,20500,2230,0,0,42779.289
Turks and Caicos Islands,2004,-65,0,0,0.389,3.5609,0,0,-61.0501
Tuvalu,2004,-1,0,0.5367,0,0,0,0,-0.4633
Uganda,2004,22091,260.8001,286.569,78.5,642.684,0,0,23359.5531
Ukraine,2004,-22997,241287.7,31038.5,51000,31187.6,0,0,331516.8
United Arab Emirates,2004,-51,86230,5178.011,2560,21100,0,0,115017.011
United Kingdom,2004,-12216,300030,17421.8,109000,125780,527,0,540542.8
United States Virgin Islands,2004,-81,0,1.4821,0,0,0,0,-79.5179
Uruguay,2004,-13889,1914.7924,273.768,1050,2214.8,0,0,-8435.6396
Uzbekistan,2004,-2567,60610,4268.59,44400,10347,0,0,117058.59
Vanuatu,2004,-16,13.91,1.7555,19.1,31.328,0,0,50.0935
Venezuela,2004,112914,88430,7012.38,6640,38008.7,0,0,253005.08
Vietnam,2004,-18032,48860,12974.89,12400,20266.1,0,0,76468.99
Wallis and Futuna,2004,0,0,0,0,0,0,0,0
Western Africa,2004,251289,72366.9278,5605.2519,7113.87,34923.1715,0,0,371298.2212
Western Sahara,2004,0,87.5,0.3995,48.9,72.7297,0,0,209.5292
Yemen,2004,0,8910,793.8897,5000,4750,0,0,19453.8897
Zambia,2004,293170,821.7006,298.144,172,872.5,0,0,295334.3446
Zimbabwe,2004,37737,7544.1,615.21,1320,1212.4,0,0,48428.71
Colombia,2005,170154,27578,6071.409,5890,19916.7,0,0,229610.109
Comoros,2005,81,13.31,4.7333,19.8,44.6151,0,0,163.4584
Congo,2005,13241,3237.2,52.921,57.9,820,0,0,17409.021
Cook Islands,2005,-10,68,0,0,0,0,0,58
Costa Rica,2005,-7630,1041.2005,596.218,337,4087.8,0,0,-1567.7815
Cote d'Ivoire,2005,-9170,3594.5,398.12,991,1266,0,0,-2920.38
Croatia,2005,-11623,10624.6,2399.38,3850,5564.24,0.024,0,10815.244
Cuba,2005,-32707,22006,834.5,3650,905,0,0,-5311.5
Cyprus,2005,-114,4480,775.666,536,2010,0,0,7687.666
Czech Republic,2005,-12276,90471.43,5499.58,14500,16890,193,0,115278.01
Democratic Republic of Congo,2005,146242,922.81,377.74,927,487,0,0,148956.55
Denmark,2005,1705,28396.36,1697.433,6330,13210.5,0,0,51339.293
Djibouti,2005,0,887,0.6127,233,198.52,0,0,1319.1327
Dominica,2005,12,28.08,7.0234,9.29,73.364,0,0,129.7574
Dominican Republic,2005,-8653,9381.0022,1104.736,2570,5724,9.91,0,10136.6482
Eastern Africa,2005,699249,19093.9924,5675.7184,7995.6,17476.8688,0,0,749491.1796
Ecuador,2005,33883,11053,1508.104,3130,10498.78,0,0,60072.884
Egypt,2005,-584,102788.5,17770.54,17600,30220,0,0,167795.04
El Salvador,2005,875,2458.5009,459.322,521,2920,0,0,7233.8229
Equatorial Guinea,2005,5360,2451.69,537.1546,38.2,78.7363,0,0,8465.7809
Eritrea,2005,616,228.2,36.3501,197,179,0,0,1256.5501
Estonia,2005,6818,13241,692.031,792,2145.73,0,0,23688.761
Ethiopia,2005,32018,1189.31,745.0816,724,2880,0,0,37556.3916
Faeroe Islands,2005,0,0,0,0,0,1.83,0,1.83
Falkland Islands,2005,0,17.07,0.2622,2.51,14.544,0.0024,0,34.3886
Fiji,2005,-2048,200.3,76.0729,35,433.51,0,0,-1303.1171
Finland,2005,-15829,37345.7,2244.82,5590,13166.2,0,0,42517.72
France,2005,-78094,138117,32686.9,104000,132707,3070,0,332486.9
French Guiana,2005,2460,453.6,24.2025,128,208.079,0.0734,0,3273.9549
French Polynesia,2005,-2426,260.6,3.7127,66,218.6,0,0,-1877.0873
Gabon,2005,411,5665.1,124.5608,232,399,0,0,6831.6608
Gambia,2005,-455,40.52,5.2495,10.6,162.247,0,0,-236.3835
Georgia,2005,-3527,1501.83,560.18,994,1558.5,0,0,1087.51
Germany,2005,-18300,468820,37900.47,181000,156698,0,0,826118.47
Ghana,2005,37538,2141.0022,878.55,611,3446.19,0,0,44614.7422
Gibraltar,2005,0,110,0.614,0,271,0.561,0,382.175
Greece,2005,-692,59319.47,8240.01,14000,21785.69,0.715,0,102653.885
Greenland,2005,0,0,1.3705,0,0,0.922,0,2.2925
Grenada,2005,351,68.03,1.1183,302,133.76,0,0,855.9083
Guadeloupe,2005,145,597.0001,98.9976,687,537.676,0,0,2065.6737
Guam,2005,0,0,10.6578,0,0,0,0,10.6578
Guatemala,2005,15180,4962.55,1264.1,1170,4877.5,0,0,27454.15
Guinea,2005,13664,463,174.626,234,389.9955,0,0,14925.6215
Guinea-Bissau,2005,2200,92.5,4.0964,54.3,112.9378,0,0,2463.8342
Guyana,2005,12277,810.0001,1.1358,205,533.21,0.11,0,13826.4559
Haiti,2005,154,557,241.428,274,1150,0,0,2376.428
Honduras,2005,28600,3340,562.166,331,2250,0,0,35083.166
Hungary,2005,5276,25772.9,3968.6242,17400,11831.08,164,0,64412.6042
Iceland,2005,-51,787.94,915.1113,729,671.5,0.0036,0,3052.5549
Indonesia,2005,1100954,217830,25081.2,38300,73860,82.7,0,1456107.9
Iran,2005,-3447,200848,23273.2,118000,102000,0,0,440674.2
Iraq,2005,-968,61670,1752.1,9170,27200,0,0,98824.1
Ireland,2005,-1814,20943.0033,2413.26,10200,12619.1,0,0,44361.3633
Israel,2005,-73,43654.8,2450.85,7600,10149.6,0,0,63782.25
Italy,2005,-35020,237630.4,32682.2,89000,123407,829,0,448528.6
Jamaica,2005,814,6670.4703,551.0891,1770,2226.93,0,0,12032.4894
Japan,2005,-39119,773398.4,78904.7,190000,249260,22500,0,1274944.1
Jordan,2005,0,9974.0042,1714.848,3230,4825.6,0,0,19744.4522
Kazakhstan,2005,-132,140170,11704.7,29500,10267.8,0,0,191510.5
Kenya,2005,-47195,3726.0015,1201.56,1350,3945.71,0,0,-36971.7285
Kiribati,2005,-7,2.51,0.3343,9.62,14.187,0,0,19.6513
Kuwait,2005,-33,64770,3513.3052,430,8120,0,0,76800.3052
Kyrgyzstan,2005,-2420,3130.186,460.3787,1050,1051,0,0,3271.5647
Laos,2005,16199,197,118.9015,94.6,175.72,0,0,16785.2215
Latvia,2005,-1092,3330,377.874,1250,3047.22,0.292,0,6913.386
Lebanon,2005,-49,9870,1930.758,1900,4010,0,0,17661.758
Lesotho,2005,-37,40.4,6.1569,24.7,103.9223,0,0,138.1792
Liberia,2005,14995,153.7,70.2379,86.9,174.9489,0,0,15480.7868
Libya,2005,0,36400,3514.86,2450,9498.79,0,0,51863.65
Lithuania,2005,2573,6887.8,1231.38,1220,4052.63,1.71,0,15966.52
Luxembourg,2005,4,2880,554.808,1430,6970.13,0,0,11838.938
Macedonia,2005,1247,7310.0009,525.586,627,1031.7,2.05,0,10743.3369
Madagascar,2005,25016,446.0001,97.86,328,885.246,0,0,26773.1061
Malawi,2005,7016,111.9,104.258,102,367.136,0,0,7701.294
Malaysia,2005,150777,111950,14491.08,4610,39699,36.1,0,321563.18
Maldives,2005,0,202.6,0.9427,11,212.8,0,0,427.3427
Mali,2005,6534,91.5,34.47,84.8,301.9922,0,0,7046.7622
Malta,2005,0,2070,10.662,61.8,587,0,0,2729.462
Marshall Islands,2005,0,0,0,0,0,0,0,0
Martinique,2005,0,913.0001,90.9732,203,594.916,0,0,1801.8893
Mauritania,2005,1100,1045.0001,130.0615,706,1230.259,0,0,4211.3206
Mauritius,2005,183,1157.0001,34.5266,579,633.415,0,0,2586.9417
Mayotte,2005,46,0,0,0,0,0,0,46
Melanesia,2005,49370,3188.68,220.9315,1353.4,1441.611,0.758,0,55575.3805
Mexico,2005,17600,231220,24444.6,31800,129525.6,0,0,434590.2
Micronesia (country),2005,-29,0,0,0,0,0,0,-29
Micronesia (region),2005,-116,2.51,11.9301,9.62,14.187,0,0,-77.7529
Middle Africa,2005,392936,26485.81,3506.0338,2851.6,6459.6326,0,0,432239.0764
Moldova,2005,-868,4657.0125,427.111,2310,920.2,2.09,0,7448.4135
Mongolia,2005,23783,7573.0677,91.998,1430,1356,0.703,0,34234.7687
Montserrat,2005,-5,18.92,0,346,63.991,0,0,423.911
Morocco,2005,-9533,22632.0186,4736.35,16400,9090,0,0,43325.3686
Mozambique,2005,35933,279.1,1145.98,194,1040.8,0,0,38592.88
Myanmar,2005,77961,5508.9,387.37,3620,3817.7,0,0,91294.97
Namibia,2005,8905,284.7,201.865,807,1744.2,0,0,11942.765
Nauru,2005,0,0,0.938,0,0,0,0,0.938
Nepal,2005,31446,1099.72,172.371,1200,839,0,0,34757.091
Netherlands,2005,2773,95980.8,12182.66,36100,34261,0,0,181297.46
Netherlands Antilles (former),2005,-2,4274.0097,84.7012,313,1396,0,0,6065.7109
New Caledonia,2005,0,854,62.5751,82.1,230,0,0,1228.6751
New Zealand,2005,-14669,19622.1,2820.36,2610,14377,0,0,24760.46
Nicaragua,2005,28870,2316.7006,266.944,351,1433.4,0,0,33238.0446
Niger,2005,1467,276.9,39.162,131,320.177,0,0,2234.239
Nigeria,2005,145200,59870,2376.4,3570,27542,0,0,238558.4
Niue,2005,34,0,0,0,0,0,0,34
Norfolk Island,2005,0,0,0,0,0,0,0,0
North Korea,2005,11935,59845.3007,3664.06,14500,1300,5.84,0,91250.2007
Northern Mariana Islands,2005,60,0,0,0,0,0,0,60
Norway,2005,-21215,19355,7376.02,3350,13336.2,582,0,22784.22
Oman,2005,-2,26710,1197.2368,1170,3660,0,0,32735.2368
Pakistan,2005,20533,82837,9092.4,13400,26769.35,0,0,152631.75
Palau,2005,-139,0,0,0,0,0,0,-139
Panama,2005,9275,2422,425.4708,434,2720,0,0,15276.4708
Papua New Guinea,2005,49747,2091,74.776,1030,683.3,0.758,0,53626.834
Paraguay,2005,72646,232,389.601,190,3053.7,0,0,76511.301
Peru,2005,45697,15302,2551.51,3380,9660.03,0,0,76590.54
Philippines,2005,11293,41558.5,7433.19,4700,23873,0,0,88857.69
Pitcairn Islands,2005,-2,0,0,0,0,0,0,-2
Poland,2005,-24361,209534.2,13771.7,50600,34961,148,0,284653.9
Polynesia,2005,-2500,361.56,25.4807,100.6,358.35,0,0,-1654.0093
Portugal,2005,5749,35759.3,5721.2,6510,19128.44,177,0,73044.94
Puerto Rico,2005,-1216,1.46,665.8589,0,2.78,0,0,-545.9011
Qatar,2005,0,33150,3949.9091,164,5044,0,0,42307.9091
Romania,2005,88,67553,9995.8,11700,12078.7,58.9,0,101474.4
Russia,2005,22607,1222300,94224.3,184000,220870,0,0,1744001.3
Rwanda,2005,-9309,144.07,55.068,142,274.82,0,0,-8693.042
"Saint Helena, Ascension and Tristan da Cunha",2005,0,0.0042,0,0,5.68,0,0,5.6842
Saint Kitts and Nevis,2005,-21,39.19,0.1731,17.8,57.54,0,0,93.7031
Saint Lucia,2005,-17,138.63,27.8576,25.1,207.161,0,0,381.7486
Saint Pierre and Miquelon,2005,6,2.6,0,0,3.955,0.0343,0,12.5893
Saint Vincent and the Grenadines,2005,-49,73.21,0.4527,39.5,89.725,0,0,153.8877
Samoa,2005,-110,14.56,0.6907,34.6,91.35,0,0,31.2007
Sao Tome and Principe,2005,0,18.25,3.3173,61.2,44.3435,0,0,127.1108
Saudi Arabia,2005,0,214910,29865.638,3800,74950,0,0,323525.638
Senegal,2005,6600,2702.7008,1133.02,440,1465.6,0,0,12341.3208
Serbia and Montenegro,2005,-6168,14901.67,1940.29,2830,5360,6.22,0,18870.18
Seychelles,2005,0,266.8,23.7975,137,219.1782,0,0,646.7757
Sierra Leone,2005,5698,288,86.04,145,274.725,0,0,6491.765
Singapore,2005,43,31502.0372,2632.746,184,6500,146,0,41007.7832
Slovakia,2005,-9197,24604.76,3771.119,6290,6518,73.2,0,32060.079
Slovenia,2005,-10351,8667.03,2212.87,2530,4330.13,0,0,7389.03
Small island developing States,2005,36762,112927.9026,23967.0518,14237.712,29302.9679,157.04,0,217354.6743
Solomon Islands,2005,1687,29,5.7186,190,62.47,0,0,1974.1886
Somalia,2005,17600,105.5,14.259,107,255.4792,0,0,18082.2382
South Korea,2005,-43267,307500.162,40524.94,68800,87251,0,0,460809.102
Southern Africa,2005,49147,276571.6001,15072.7058,27260.7,47023.7129,0,0,415075.7188
Spain,2005,-46720,188172,26426.9,37000,109620,20.9,0,314519.8
Sri Lanka,2005,6398,6121.0013,705.65,1120,6308.48,0,0,20653.1313
Sudan (former),2005,243708,2840.9,226.46,965,5757.19,0,0,253497.55
Suriname,2005,4071,857.0004,27.8738,154,384.26,0.161,0,5494.2952
Swaziland,2005,202,302.5,3.2595,170,279.2906,0,0,957.0501
Sweden,2005,-51116,23113.6,4219.357,4600,22998.6,30,0,3845.557
Switzerland,2005,-1552,9125.34,2149.08,18600,16486.7,0.0194,0,44809.1394
Syria,2005,-1551,31150,2154.63,4090,12434,0,0,48277.63
Tajikistan,2005,0,595.6652,871.26,1640,3410,0,0,6516.9252
Tanzania,2005,238203,718.5,635.33,552,2700,0,0,242808.83
Thailand,2005,4077,130631.1,21563.93,15000,56476,62.6,0,227810.63
Timor-Leste,2005,6744,0.0015,1.1881,0,0,0.101,0,6745.2906
Togo,2005,6570,160.8,347.214,189,615,0,0,7882.014
Tokelau,2005,0,0,0,0,0,0,0,0
Tonga,2005,0,18.4,5.9418,0,48.4,0,0,72.7418
Trinidad and Tobago,2005,95,15717,14552.267,186,1990,0,0,32540.267
Tunisia,2005,-440,10544,3174.97,4150,4593.24,0,0,22022.21
Turkey,2005,-29905,139039.27,25363.86,42900,37174,0,0,214572.13
Turkmenistan,2005,-293,20175.61,779.46,21600,2310,0,0,44572.07
Turks and Caicos Islands,2005,-65,0,0,0.342,3.5893,0,0,-61.0687
Tuvalu,2005,-1,0,0.5387,0,0,0,0,-0.4613
Uganda,2005,19992,274.4001,316.08,79.8,681.281,0,0,21343.5611
Ukraine,2005,-23298,221228.6,32872,49800,30601.8,0,0,311204.4
United Arab Emirates,2005,-51,87580,5741.516,2650,22200,0,0,118120.516
United Kingdom,2005,-12191,302380,17270.7,105000,127490,497,0,540446.7
United States Virgin Islands,2005,-81,0,1.4822,0,0,0,0,-79.5178
Uruguay,2005,-13846,1781.0023,272.158,1060,2268.84,0,0,-8463.9997
Uzbekistan,2005,-2567,58690,4212.53,42300,8871,0,0,111506.53
Vanuatu,2005,-16,14.38,1.7889,16.3,32.331,0,0,48.7999
Venezuela,2005,114700,92690,7092.29,7220,41296.2,0,0,262998.49
Vietnam,2005,-18034,49910,15038,11100,20590.2,0,0,78604.2
Wallis and Futuna,2005,0,0,0,0,0,0,0,0
Western Africa,2005,251271,71327.8575,5883.4319,8400.3,39174.8754,0,0,376057.4648
Western Sahara,2005,0,92.1,0.4131,55.1,77.7028,0,0,225.3159
Yemen,2005,0,9880,791.5707,5160,5760,0,0,21591.5707
Zambia,2005,336621,909.8006,315.617,176,917.6,0,0,338940.0176
Zimbabwe,2005,37737,8133.1,676.57,1470,1311,0,0,49327.67
Colombia,2006,163341,25833,6054.823,6790,20784.1,0,0,222802.923
Comoros,2006,73,13.56,4.8569,11,45.415,0,0,147.8319
Congo,2006,10677,3535.84,52.729,60.2,974,0,0,15299.769
Cook Islands,2006,-48,59,0,0,0,0,0,11
Costa Rica,2006,-7604,1550.9006,607.796,460,4033.6,0,0,-951.7034
Cote d'Ivoire,2006,5435,2966.8,396.36,1540,1318.5,0,0,11656.66
Croatia,2006,-9585,10552.75,2530.8,3610,5935.86,0.042,0,13044.452
Cuba,2006,37693,21169,914.91,3950,819,0,0,64545.91
Cyprus,2006,-388,4580,768.827,445,1850,0,0,7255.827
Czech Republic,2006,-6776,89601.46,5578.28,15100,17285,272,0,121060.74
Democratic Republic of Congo,2006,148362,977.74,383.36,975,510,0,0,151208.1
Denmark,2006,974,36307.87,1735.328,6170,13315.5,0,0,58502.698
Djibouti,2006,0,890,0.6242,213,199.918,0,0,1303.5422
Dominica,2006,526,31.06,7.0554,11.9,82.711,0,0,658.7264
Dominican Republic,2006,-8727,10496.0024,1494.959,2490,5730,10,0,11493.9614
Eastern Africa,2006,651078,19425.8426,5877.3185,8291.5,18954.3707,0,0,703627.0318
Ecuador,2006,33883,11692,1649.1,3170,11618.78,0,0,62012.88
Egypt,2006,-219,108108.6,19182.06,18100,32640,0,0,177811.66
El Salvador,2006,834,2390.9009,530.486,618,2790,0,0,7163.3869
Equatorial Guinea,2006,5434,2388.72,561.2708,38.8,73.1355,0,0,8495.9263
Eritrea,2006,581,212.7,35.9501,174,136,0,0,1139.6501
Estonia,2006,1245,12588.7,804.282,663,2294.6,0,0,17595.582
Ethiopia,2006,32249,1299.31,783.7216,763,3180,0,0,38275.0316
Faeroe Islands,2006,0,0,0,0,0,1.84,0,1.84
Falkland Islands,2006,7,17.71,0.2623,2.82,15.174,0.0025,0,42.9688
Fiji,2006,624,228.9,76.0972,39.7,488.82,0,0,1457.5172
Finland,2006,-20044,48845.9,2380.05,5350,13403.9,0,0,49935.85
France,2006,-53169,134546,32006.2,98300,131689,3100,0,346472.2
French Guiana,2006,4568,470,23.9226,154,213.668,0.0748,0,5429.6654
French Polynesia,2006,-2426,254.8,3.7758,48.9,217.18,0,0,-1901.3442
Gabon,2006,400,4945.4,123.6693,232,436,0,0,6137.0693
Gambia,2006,-455,41.45,5.3813,8.94,165.6467,0,0,-233.582
Georgia,2006,-3520,1906.83,575.24,981,1620.9,0,0,1563.97
Germany,2006,-13890,475920,40044.57,186000,154673,0,0,842747.57
Ghana,2006,-7158,3459.5024,862.44,665,3665.29,0,0,1494.2324
Gibraltar,2006,0,117,0.614,0,280,0.566,0,398.18
Greece,2006,-699,57709.12,7978.3,13900,22258.69,0.756,0,101147.866
Greenland,2006,0,0,1.3745,0,0,0.936,0,2.3105
Grenada,2006,-175,77.39,1.1234,337,153.09,0,0,393.6034
Guadeloupe,2006,158,616.0001,95.1106,597,547.714,0,0,2013.8247
Guam,2006,0,0,10.8318,0,0,0,0,10.8318
Guatemala,2006,15913,4702.24,1298.13,1190,5000.1,0,0,28103.47
Guinea,2006,13937,461,173.181,211,391.7944,0,0,15173.9754
Guinea-Bissau,2006,1467,93.9,4.2244,49,114.6372,0,0,1728.7616
Guyana,2006,10664,812.9001,1.1369,192,531.995,0.112,0,12202.144
Haiti,2006,161,566,241.599,283,1178,0,0,2429.599
Honduras,2006,27867,3040,724.59,324,2240,0,0,34195.59
Hungary,2006,3067,26340.8,4091.022,15800,12613.95,175,0,62087.772
Iceland,2006,-47,679.94,1070.7343,587,899.2,0,0,3189.8743
Indonesia,2006,1647079,239080,25557.6,34200,72260,86,0,2018262.6
Iran,2006,-3102,218300,24972.7,131000,108000,0,0,479170.7
Iraq,2006,-1701,63460,1948.6,9820,28600,0,0,102127.6
Ireland,2006,-7296,21165.0034,2400.11,10300,13696.1,0,0,40265.2134
Israel,2006,0,44092.1,2419.46,8890,10246.5,0,0,65648.06
Italy,2006,-34288,244972,34401.9,83200,124603,836,0,453724.9
Jamaica,2006,769,6317.4702,524.0623,2740,2790,0,0,13140.5325
Japan,2006,-142511,764926.7,79013.7,184000,245360,22800,0,1153589.4
Jordan,2006,0,10634.0042,1665.35,3060,4742.1,0,0,20101.4542
Kazakhstan,2006,0,155420,12208.6,34400,11288.4,0,0,213317
Kenya,2006,-29801,4339.0016,1228.96,1390,4381.9,0,0,-18461.1384
Kiribati,2006,-6,2.56,0.3411,9.45,13.903,0,0,20.2541
Kuwait,2006,-42,58850,3596.8468,433,9400,0,0,72237.8468
Kyrgyzstan,2006,14447,3030.178,591.9367,1090,852,0,0,20011.1147
Laos,2006,16199,198,183.0755,95.3,172.27,0,0,16847.6455
Latvia,2006,-12666,3410,384.654,1320,3344.29,0.311,0,-4206.745
Lebanon,2006,-54,7840,1830.871,1650,3840,0,0,15106.871
Lesotho,2006,-37,39.9,6.1368,21.4,104.4227,0,0,134.8595
Liberia,2006,14995,160.8,74.1387,55.2,182.0478,0,0,15467.1865
Libya,2006,0,35850,4252.17,2450,9630.3,0,0,52182.47
Lithuania,2006,590,6714.9,1391.53,1350,4335.63,1.74,0,14383.8
Luxembourg,2006,4,3080,591.018,1390,6780.13,0,0,11845.148
Macedonia,2006,0,7350.001,544.837,548,1021.7,2.05,0,9466.588
Madagascar,2006,32704,464.0001,98.04,302,926.258,0,0,34494.2981
Malawi,2006,6144,112.3,112.828,90.6,370.642,0,0,6830.37
Malaysia,2006,-20538,118010,14924.75,5200,37653,37.2,0,155286.95
Maldives,2006,-1,240,0.9659,10.9,251.22,0,0,502.0859
Mali,2006,6534,94,35.46,78.6,310.7911,0,0,7052.8511
Malta,2006,0,2010,10.7118,64,526,0,0,2610.7118
Marshall Islands,2006,0,0,0,0,0,0,0,0
Martinique,2006,0,939.0001,90.9793,255,605.635,0,0,1890.6144
Mauritania,2006,513,1027.0001,159.1934,619,1217.255,0,0,3535.4485
Mauritius,2006,-7,1163.0001,34.7771,619,631.22,0,0,2440.9972
Mayotte,2006,46,0,0,0,0,0,0,46
Melanesia,2006,59183,3439.44,228.8048,1558.7,1531.978,0.766,0,65942.6888
Mexico,2006,11000,237990,25996.1,32700,138698.5,0,0,446384.6
Micronesia (country),2006,-29,0,0,0,0,0,0,-29
Micronesia (region),2006,26,2.56,12.1299,9.45,13.903,0,0,64.0429
Middle Africa,2006,389587,24536.48,3565.1966,3694.5,7132.5419,0,0,428515.7185
Moldova,2006,-861,4348.01,495.201,2100,998,2.13,0,7082.341
Mongolia,2006,29539,8005.83,104.213,1580,1497.7,0.716,0,40727.459
Montserrat,2006,24,19.46,0,303,64.802,0,0,411.262
Morocco,2006,733,22487.024,4683.29,17200,9360,0,0,54463.314
Mozambique,2006,30067,311,1203.72,180,1132,0,0,32893.72
Myanmar,2006,78818,5141.7,394.79,2930,3675.27,0,0,90959.76
Namibia,2006,8221,387,201.907,828,1790.3,0,0,11428.207
Nauru,2006,0,0,0.957,0,0,0,0,0.957
Nepal,2006,5544,1129.72,174.12,1220,866,0,0,8933.84
Netherlands,2006,940,89564.7,12073.71,36200,35481,0,0,174259.41
Netherlands Antilles (former),2006,11,4160.0099,85.8293,320,1445,0,0,6021.8392
New Caledonia,2006,0,797,69.5412,99.5,225.04,0,0,1191.0812
New Zealand,2006,-16130,20379.5,2730.6,2380,14626,0,0,23986.1
Nicaragua,2006,28844,2146.0006,267.156,351,1473.4,0,0,33081.5566
Niger,2006,1467,284.4,39.411,157,326.576,0,0,2274.387
Nigeria,2006,170133,55710,2643.8,2410,23167.2,0,0,254064
Niue,2006,-12,0,0,0,0,0,0,-12
Norfolk Island,2006,-1,0,0,0,0,0,0,-1
North Korea,2006,14141,61035.6006,3825.67,14900,998,5.87,0,94906.1406
Northern Mariana Islands,2006,61,0,0,0,0,0,0,61
Norway,2006,-22666,19622,7226.95,3370,13799.2,563,0,21915.15
Oman,2006,-4,27730,1567.4133,1280,4110,0,0,34683.4133
Pakistan,2006,22000,90713,10691.8,14200,27127.52,0,0,164732.32
Palau,2006,0,0,0,0,0,0,0,0
Panama,2006,8541,2814,425.702,576,3040,0,0,15396.702
Papua New Guinea,2006,56971,2373,75.479,1180,729.8,0.766,0,61330.045
Paraguay,2006,127875,180,409.546,187,3233.2,0,0,131884.746
